cap-diameter,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,ring-type,habitat,does-bruise-or-bleed,has-ring,is-poisonous,season_a,season_s,season_u,season_w
7.65,b,t,w,e,1,w,13.61,12.52,w,l,d,False,True,True,True,False,False,False
8.37,b,t,w,e,1,w,12.26,12.67,w,l,d,False,True,True,True,False,False,False
8.3,b,t,w,e,1,w,13.73,12.63,w,e,d,False,True,True,True,False,False,False
7.58,b,t,w,e,1,w,12.42,11.17,w,l,d,False,True,True,True,False,False,False
8.46,b,t,w,e,1,w,12.92,13.95,w,e,d,False,True,True,False,False,True,False
5.88,b,t,w,e,1,w,10.51,11.48,w,l,d,False,True,True,True,False,False,False
8.12,b,t,w,e,1,w,14.18,13.39,w,e,d,False,True,True,True,False,False,False
8.46,b,t,w,e,1,w,12.55,13.3,w,e,d,False,True,True,False,False,True,False
8.84,b,t,w,e,1,w,12.2,11.74,w,e,d,False,True,True,False,False,True,False
7.29,b,t,w,e,1,w,12.45,12.19,w,e,d,False,True,True,True,False,False,False
5.69,b,t,w,e,1,w,10.87,10.11,w,e,d,False,True,True,True,False,False,False
8.01,b,t,w,e,1,w,12.61,11.53,w,l,d,False,True,True,True,False,False,False
6.83,b,t,w,e,1,w,13.55,12.81,w,l,d,False,True,True,True,False,False,False
7.38,b,t,w,e,1,w,13.85,12.91,w,l,d,False,True,True,True,False,False,False
8.12,b,t,w,e,1,w,13.23,13.65,w,e,d,False,True,True,True,False,False,False
7.64,b,t,w,e,1,w,12.82,12.89,w,e,d,False,True,True,True,False,False,False
5.83,b,t,w,e,1,w,12.17,11.99,w,l,d,False,True,True,True,False,False,False
7.68,b,t,w,e,1,w,13.01,12.86,w,l,d,False,True,True,False,False,True,False
7.3,b,t,w,e,1,w,12.56,12.35,w,l,d,False,True,True,True,False,False,False
9.63,b,t,w,e,1,w,14.32,13.83,w,l,d,False,True,True,True,False,False,False
8.68,b,t,w,e,1,w,13.42,13.98,w,l,d,False,True,True,True,False,False,False
8.11,b,t,w,e,1,w,12.87,11.9,w,l,d,False,True,True,True,False,False,False
6.33,b,t,w,e,1,w,12.22,13.3,w,e,d,False,True,True,False,False,True,False
7.1,b,t,w,e,1,w,12.34,12.36,w,l,d,False,True,True,True,False,False,False
7.37,b,t,w,e,1,w,12.96,13.06,w,l,d,False,True,True,True,False,False,False
6.74,b,t,w,e,1,w,13.15,12.92,w,l,d,False,True,True,False,False,True,False
6.36,b,t,w,e,1,w,11.45,11.47,w,l,d,False,True,True,False,False,True,False
7.36,b,t,w,e,1,w,12.29,11.71,w,l,d,False,True,True,True,False,False,False
8.02,b,t,w,e,1,w,12.64,12.83,w,l,d,False,True,True,False,False,True,False
7.52,b,t,w,e,1,w,12.29,12.2,w,e,d,False,True,True,True,False,False,False
7.76,b,t,w,e,1,w,12.62,14.15,w,l,d,False,True,True,False,False,True,False
7.33,b,t,w,e,1,w,12.17,11.73,w,l,d,False,True,True,False,False,True,False
6.57,b,t,w,e,1,w,12.38,11.07,w,e,d,False,True,True,False,False,True,False
7.89,b,t,w,e,1,w,12.51,13.63,w,e,d,False,True,True,False,False,True,False
7.79,b,t,w,e,1,w,12.08,12.37,w,e,d,False,True,True,False,False,True,False
7.87,b,t,w,e,1,w,12.01,11.63,w,e,d,False,True,True,True,False,False,False
7.14,b,t,w,e,1,w,10.92,11.89,w,e,d,False,True,True,True,False,False,False
8.44,b,t,w,e,1,w,13.97,13.46,w,e,d,False,True,True,True,False,False,False
7.42,b,t,w,e,1,w,11.74,11.8,w,l,d,False,True,True,False,False,True,False
6.82,b,t,w,e,1,w,12.28,12.4,w,l,d,False,True,True,True,False,False,False
3.65,b,y,w,e,1,w,5.25,3.52,w,e,d,False,True,True,False,False,True,False
4.64,b,y,p,e,1,w,4.79,3.75,w,e,d,False,True,True,True,False,False,False
4.21,b,y,p,e,1,w,4.84,3.77,w,e,m,False,True,True,True,False,False,False
2.78,b,y,p,e,1,n,4.33,3.5,w,e,d,False,True,True,True,False,False,False
3.09,f,y,w,e,1,n,5.02,3.84,w,e,m,False,True,True,False,False,True,False
3.44,b,y,e,e,1,w,4.44,3.38,w,e,m,False,True,True,True,False,False,False
2.87,f,y,w,e,1,w,4.42,3.42,w,e,d,False,True,True,False,False,True,False
3.78,f,y,w,e,1,w,4.42,3.54,w,e,d,False,True,True,False,False,True,False
2.79,f,y,e,e,1,w,4.26,3.48,w,e,d,False,True,True,False,False,True,False
3.48,f,y,p,e,1,w,4.83,3.58,w,e,m,False,True,True,False,False,True,False
3.06,f,y,n,e,1,n,3.77,3.34,w,e,m,False,True,True,True,False,False,False
4.34,b,y,p,e,1,w,4.68,3.68,w,e,d,False,True,True,True,False,False,False
2.91,b,y,p,e,1,w,4.23,3.39,w,e,m,False,True,True,True,False,False,False
3.11,f,y,e,e,1,n,4.39,3.48,w,e,d,False,True,True,False,False,True,False
2.76,f,y,p,e,1,w,3.99,3.42,w,e,d,False,True,True,True,False,False,False
3.61,b,y,p,e,1,w,4.84,3.41,w,e,m,False,True,True,False,False,True,False
3.42,b,y,w,e,1,w,4.8,3.6,w,e,d,False,True,True,True,False,False,False
3.66,b,y,w,e,1,w,4.06,3.52,w,e,m,False,True,True,False,False,True,False
2.77,f,y,p,e,1,n,3.75,3.22,w,e,m,False,True,True,True,False,False,False
3.85,b,y,n,e,1,w,4.85,3.63,w,e,m,False,True,True,True,False,False,False
3.44,f,y,p,e,1,w,3.65,3.19,w,e,d,False,True,True,False,False,True,False
3.58,f,y,e,e,1,n,4.13,3.58,w,e,d,False,True,True,True,False,False,False
3.71,f,y,w,e,1,n,3.9,3.37,w,e,d,False,True,True,True,False,False,False
3.34,b,y,n,e,1,w,3.89,3.42,w,e,d,False,True,True,True,False,False,False
3.18,b,y,e,e,1,w,3.96,3.48,w,e,d,False,True,True,False,False,True,False
2.87,f,y,p,e,1,n,4.23,3.51,w,e,m,False,True,True,True,False,False,False
2.21,b,y,e,e,1,n,2.78,3.3,w,e,d,False,True,True,True,False,False,False
3.73,f,y,e,e,1,n,4.38,3.52,w,e,m,False,True,True,True,False,False,False
3.36,f,y,n,e,1,n,4.28,3.36,w,e,m,False,True,True,False,False,True,False
3.18,f,y,w,e,1,n,4.71,3.59,w,e,d,False,True,True,False,False,True,False
3.07,f,y,p,e,1,n,4.68,3.58,w,e,m,False,True,True,True,False,False,False
4.04,f,y,w,e,1,w,5.86,3.67,w,e,m,False,True,True,False,False,True,False
3.6,b,y,p,e,1,n,4.42,3.42,w,e,d,False,True,True,True,False,False,False
2.09,b,y,w,e,1,w,3.05,3.09,w,e,m,False,True,True,True,False,False,False
3.43,b,y,e,e,1,w,4.16,3.39,w,e,m,False,True,True,False,False,True,False
3.66,f,y,p,e,1,w,4.44,3.58,w,e,m,False,True,True,False,False,True,False
2.97,b,y,e,e,1,w,4.62,3.65,w,e,d,False,True,True,False,False,True,False
3.52,f,y,p,e,1,n,4.63,3.63,w,e,m,False,True,True,True,False,False,False
3.42,b,y,n,e,1,w,4.44,3.39,w,e,m,False,True,True,False,False,True,False
4.47,b,y,n,e,1,w,5.49,3.74,w,e,d,False,True,True,False,False,True,False
2.86,b,y,e,e,1,n,4.42,3.53,w,e,d,False,True,True,False,False,True,False
3.18,f,y,p,e,1,n,4.97,3.36,w,e,d,False,True,True,False,False,True,False
3.28,b,y,e,e,1,n,4.29,3.44,w,e,m,False,True,True,False,False,True,False
3.36,f,y,p,e,1,w,5.25,3.49,w,e,d,False,True,True,False,False,True,False
4.04,b,y,p,e,1,n,4.69,3.57,w,e,m,False,True,True,False,False,True,False
3.51,b,y,w,e,1,n,4.25,3.37,w,e,d,False,True,True,False,False,True,False
3.18,b,y,p,e,1,w,3.96,3.45,w,e,m,False,True,True,True,False,False,False
3.1,b,y,e,e,1,n,4.33,3.56,w,e,m,False,True,True,True,False,False,False
2.96,f,y,p,e,1,n,4.15,3.3,w,e,m,False,True,True,False,False,True,False
2.7,f,y,w,e,1,n,3.19,3.09,w,e,m,False,True,True,False,False,True,False
2.9,f,y,e,e,1,w,4.21,3.4,w,e,d,False,True,True,True,False,False,False
3.42,f,y,n,e,1,w,4.21,3.63,w,e,m,False,True,True,True,False,False,False
3.73,b,y,n,e,1,w,4.21,3.19,w,e,m,False,True,True,False,False,True,False
3.08,f,y,w,e,1,w,3.64,3.17,w,e,m,False,True,True,True,False,False,False
2.56,f,y,w,e,1,w,4.33,3.51,w,e,m,False,True,True,True,False,False,False
3.14,f,y,n,e,1,w,3.86,3.25,w,e,m,False,True,True,False,False,True,False
3.24,b,y,e,e,1,w,4.99,3.56,w,e,d,False,True,True,True,False,False,False
3.42,f,y,e,e,1,n,4.98,3.55,w,e,m,False,True,True,True,False,False,False
3.19,b,y,e,e,1,n,4.92,3.52,w,e,m,False,True,True,False,False,True,False
3.37,b,y,p,e,1,n,4.56,3.44,w,e,d,False,True,True,False,False,True,False
2.39,b,y,p,e,1,w,3.34,3.19,w,e,d,False,True,True,True,False,False,False
3.09,b,y,n,e,1,w,3.79,3.38,w,e,d,False,True,True,False,False,True,False
2.97,f,y,p,e,1,w,4.41,3.42,w,e,m,False,True,True,False,False,True,False
3.62,b,y,e,e,1,w,4.99,3.68,w,e,m,False,True,True,False,False,True,False
3.11,b,y,n,e,1,n,3.93,3.22,w,e,d,False,True,True,False,False,True,False
3.78,f,y,e,e,1,w,5.16,3.77,w,e,m,False,True,True,False,False,True,False
2.9,b,y,w,e,1,w,3.72,3.19,w,e,d,False,True,True,True,False,False,False
3.58,b,y,n,e,1,n,4.99,3.59,w,e,d,False,True,True,True,False,False,False
3.48,b,y,p,e,1,w,4.0,3.47,w,e,m,False,True,True,True,False,False,False
3.32,b,y,p,e,1,n,4.64,3.27,w,e,d,False,True,True,True,False,False,False
4.03,b,y,e,e,1,w,5.43,3.56,w,e,m,False,True,True,False,False,True,False
4.2,b,y,n,e,1,n,5.52,3.99,w,e,d,False,True,True,False,False,True,False
3.42,f,y,w,e,1,n,5.38,3.72,w,e,d,False,True,True,True,False,False,False
3.88,f,y,p,e,1,n,4.68,3.58,w,e,m,False,True,True,True,False,False,False
3.4,b,y,n,e,1,w,4.12,3.29,w,e,d,False,True,True,True,False,False,False
3.96,b,y,w,e,1,n,4.21,3.45,w,e,m,False,True,True,True,False,False,False
2.98,f,y,p,e,1,w,4.55,3.56,w,e,d,False,True,True,False,False,True,False
4.47,b,y,w,e,1,w,4.43,3.33,w,e,m,False,True,True,True,False,False,False
3.82,b,y,e,e,1,n,4.64,3.47,w,e,m,False,True,True,True,False,False,False
2.87,f,y,p,e,1,w,5.15,3.52,w,e,d,False,True,True,False,False,True,False
3.29,f,y,w,e,1,n,4.37,3.39,w,e,m,False,True,True,True,False,False,False
3.55,b,y,e,e,1,n,4.51,3.54,w,e,d,False,True,True,False,False,True,False
3.42,f,y,w,e,1,w,4.0,3.4,w,e,m,False,True,True,True,False,False,False
3.37,f,y,n,e,1,n,4.48,3.17,w,e,d,False,True,True,False,False,True,False
3.53,f,y,w,e,1,w,5.0,3.58,w,e,d,False,True,True,False,False,True,False
3.46,f,y,p,e,1,w,4.71,3.53,w,e,m,False,True,True,True,False,False,False
3.86,b,y,n,e,1,w,4.56,3.59,w,e,d,False,True,True,False,False,True,False
3.25,f,y,n,e,1,w,4.11,3.34,w,e,m,False,True,True,False,False,True,False
2.86,b,y,n,e,1,w,4.33,3.46,w,e,m,False,True,True,False,False,True,False
4.02,f,y,p,e,1,w,5.14,3.57,w,e,d,False,True,True,False,False,True,False
3.44,f,y,n,e,1,w,4.49,3.67,w,e,d,False,True,True,False,False,True,False
4.55,f,y,n,e,1,n,4.97,3.63,w,e,m,False,True,True,False,False,True,False
3.93,b,y,e,e,1,w,4.77,3.39,w,e,m,False,True,True,True,False,False,False
3.83,b,y,p,e,1,n,4.78,3.47,w,e,d,False,True,True,False,False,True,False
3.77,b,y,w,e,1,n,4.79,3.56,w,e,m,False,True,True,False,False,True,False
3.78,f,y,e,e,1,n,4.59,3.43,w,e,m,False,True,True,True,False,False,False
3.64,f,y,e,e,1,n,5.32,3.68,w,e,m,False,True,True,True,False,False,False
2.98,f,y,n,e,1,w,4.36,3.56,w,e,d,False,True,True,True,False,False,False
3.95,f,y,p,e,1,w,4.75,3.4,w,e,m,False,True,True,True,False,False,False
2.9,f,y,n,e,1,w,4.09,3.47,w,e,m,False,True,True,True,False,False,False
3.17,b,y,p,e,1,w,4.1,3.37,w,e,m,False,True,True,True,False,False,False
3.24,f,y,e,e,1,n,4.38,3.29,w,e,d,False,True,True,True,False,False,False
3.65,f,y,p,e,1,w,3.89,3.55,w,e,d,False,True,True,False,False,True,False
3.61,f,y,e,e,1,w,5.35,3.73,w,e,m,False,True,True,True,False,False,False
3.86,f,y,e,e,1,n,4.26,3.45,w,e,m,False,True,True,False,False,True,False
2.42,f,y,p,e,1,n,4.29,3.42,w,e,d,False,True,True,False,False,True,False
3.19,f,y,e,e,1,w,4.13,3.4,w,e,d,False,True,True,True,False,False,False
3.44,f,y,n,e,1,w,4.53,3.52,w,e,d,False,True,True,True,False,False,False
4.28,b,y,w,e,1,w,4.79,3.71,w,e,m,False,True,True,False,False,True,False
3.71,b,y,e,e,1,n,4.63,3.4,w,e,d,False,True,True,True,False,False,False
3.26,b,y,n,e,1,w,4.09,3.33,w,e,m,False,True,True,True,False,False,False
3.11,f,y,n,e,1,w,3.94,3.33,w,e,d,False,True,True,True,False,False,False
3.72,b,y,n,e,1,n,5.17,3.57,w,e,d,False,True,True,False,False,True,False
3.26,f,y,n,e,1,w,4.41,3.45,w,e,m,False,True,True,True,False,False,False
3.31,f,y,p,e,1,w,4.58,3.63,w,e,d,False,True,True,True,False,False,False
4.11,b,y,p,e,1,w,4.78,3.56,w,e,m,False,True,True,True,False,False,False
3.69,f,y,e,e,1,n,4.1,3.58,w,e,d,False,True,True,True,False,False,False
2.77,b,y,n,e,1,w,4.11,3.38,w,e,d,False,True,True,True,False,False,False
3.95,b,y,n,e,1,w,4.26,3.59,w,e,m,False,True,True,True,False,False,False
3.99,f,y,e,e,1,w,4.83,3.77,w,e,m,False,True,True,False,False,True,False
2.71,f,y,p,e,1,n,4.09,3.22,w,e,m,False,True,True,False,False,True,False
3.12,b,y,w,e,1,n,4.97,3.37,w,e,m,False,True,True,True,False,False,False
3.57,b,y,e,e,1,w,4.56,3.72,w,e,m,False,True,True,False,False,True,False
3.19,f,y,w,e,1,n,4.9,3.63,w,e,m,False,True,True,False,False,True,False
3.43,f,y,p,e,1,w,4.58,3.62,w,e,m,False,True,True,True,False,False,False
3.23,b,y,e,e,1,n,4.11,3.35,w,e,m,False,True,True,True,False,False,False
4.18,b,y,n,e,1,w,4.87,3.55,w,e,m,False,True,True,True,False,False,False
3.27,b,y,p,e,1,n,4.02,3.3,w,e,d,False,True,True,False,False,True,False
3.56,b,y,w,e,1,w,3.82,3.23,w,e,m,False,True,True,True,False,False,False
3.11,f,y,e,e,1,w,4.37,3.49,w,e,d,False,True,True,True,False,False,False
3.33,f,y,e,e,1,n,4.22,3.7,w,e,m,False,True,True,False,False,True,False
3.84,f,y,w,e,1,n,5.14,3.62,w,e,d,False,True,True,True,False,False,False
3.53,f,y,e,e,1,n,4.71,3.2,w,e,m,False,True,True,False,False,True,False
3.18,f,y,p,e,1,n,4.09,3.54,w,e,m,False,True,True,True,False,False,False
3.42,f,y,p,e,1,n,4.31,3.55,w,e,m,False,True,True,False,False,True,False
4.11,f,y,e,e,1,w,4.2,3.54,w,e,m,False,True,True,True,False,False,False
4.33,f,y,p,e,1,n,5.86,3.67,w,e,d,False,True,True,True,False,False,False
3.95,b,y,p,e,1,w,3.96,3.37,w,e,m,False,True,True,True,False,False,False
3.27,f,y,w,e,1,w,3.63,3.28,w,e,d,False,True,True,True,False,False,False
3.7,b,y,p,e,1,w,4.86,3.5,w,e,d,False,True,True,False,False,True,False
3.88,f,y,w,e,1,w,4.14,3.29,w,e,d,False,True,True,True,False,False,False
3.18,b,y,p,e,1,w,4.24,3.42,w,e,m,False,True,True,True,False,False,False
2.61,f,y,p,e,1,n,3.87,3.25,w,e,d,False,True,True,False,False,True,False
3.48,f,y,e,e,1,n,5.04,3.42,w,e,d,False,True,True,False,False,True,False
3.23,f,y,e,e,1,n,5.23,3.63,w,e,d,False,True,True,False,False,True,False
3.8,b,y,e,e,1,w,5.34,3.54,w,e,d,False,True,True,True,False,False,False
3.44,f,y,p,e,1,w,4.51,3.73,w,e,m,False,True,True,False,False,True,False
3.67,f,y,n,e,1,n,4.26,3.27,w,e,d,False,True,True,True,False,False,False
2.79,f,y,w,e,1,w,3.95,3.49,w,e,m,False,True,True,True,False,False,False
4.08,f,y,w,e,1,n,4.53,3.59,w,e,d,False,True,True,False,False,True,False
3.38,f,y,p,e,1,n,5.21,3.57,w,e,d,False,True,True,True,False,False,False
3.93,f,y,e,e,1,n,4.66,3.44,w,e,m,False,True,True,True,False,False,False
3.39,b,y,w,e,1,n,4.45,3.45,w,e,m,False,True,True,True,False,False,False
3.92,b,y,n,e,1,n,4.42,3.58,w,e,d,False,True,True,False,False,True,False
3.47,f,y,n,e,1,w,3.93,3.33,w,e,m,False,True,True,True,False,False,False
3.97,f,y,p,e,1,w,4.24,3.51,w,e,d,False,True,True,False,False,True,False
3.4,f,y,w,e,1,w,4.59,3.63,w,e,d,False,True,True,False,False,True,False
4.32,f,y,p,e,1,w,4.56,3.51,w,e,d,False,True,True,False,False,True,False
3.07,f,y,n,e,1,n,4.63,3.62,w,e,m,False,True,True,True,False,False,False
3.72,f,y,w,e,1,n,3.72,3.42,w,e,d,False,True,True,False,False,True,False
2.74,b,y,e,e,1,w,4.39,3.46,w,e,d,False,True,True,True,False,False,False
3.32,b,y,w,e,1,w,4.48,3.56,w,e,m,False,True,True,False,False,True,False
4.03,f,y,w,e,1,n,4.91,3.55,w,e,m,False,True,True,True,False,False,False
3.82,b,y,e,e,1,w,4.17,3.51,w,e,m,False,True,True,True,False,False,False
4.1,b,y,e,e,1,w,4.75,3.61,w,e,m,False,True,True,False,False,True,False
3.88,b,y,p,e,1,n,4.95,3.73,w,e,m,False,True,True,False,False,True,False
3.1,f,y,w,e,1,n,4.15,3.35,w,e,d,False,True,True,True,False,False,False
4.18,b,y,p,e,1,n,4.58,3.57,w,e,d,False,True,True,False,False,True,False
3.63,b,y,p,e,1,n,3.82,3.47,w,e,d,False,True,True,False,False,True,False
3.89,b,y,w,e,1,n,5.04,3.67,w,e,m,False,True,True,False,False,True,False
2.38,b,y,n,e,1,w,3.46,3.08,w,e,m,False,True,True,True,False,False,False
2.87,f,y,e,e,1,w,4.85,3.73,w,e,m,False,True,True,False,False,True,False
3.47,f,y,n,e,1,n,4.57,3.55,w,e,d,False,True,True,False,False,True,False
4.06,f,y,w,e,1,w,4.67,3.49,w,e,m,False,True,True,True,False,False,False
3.57,f,y,w,e,1,w,4.54,3.29,w,e,m,False,True,True,True,False,False,False
3.58,b,y,w,e,1,w,4.77,3.37,w,e,d,False,True,True,True,False,False,False
4.03,b,y,w,e,1,w,4.76,3.61,w,e,d,False,True,True,False,False,True,False
4.22,b,y,p,e,1,n,4.66,3.58,w,e,m,False,True,True,False,False,True,False
3.44,b,y,w,e,1,w,5.22,3.56,w,e,d,False,True,True,False,False,True,False
3.01,f,y,w,e,1,n,4.73,3.56,w,e,d,False,True,True,True,False,False,False
2.24,f,y,e,e,1,n,3.76,3.29,w,e,d,False,True,True,False,False,True,False
4.27,b,y,w,e,1,w,5.18,3.86,w,e,m,False,True,True,False,False,True,False
3.03,f,y,w,e,1,w,4.61,3.66,w,e,d,False,True,True,False,False,True,False
3.38,f,y,n,e,1,n,4.39,3.43,w,e,m,False,True,True,True,False,False,False
3.83,f,y,p,e,1,w,4.63,3.5,w,e,d,False,True,True,False,False,True,False
3.42,f,y,e,e,1,w,4.67,3.41,w,e,m,False,True,True,False,False,True,False
3.44,b,y,n,e,1,w,4.22,3.5,w,e,d,False,True,True,False,False,True,False
2.91,b,y,w,e,1,n,4.37,3.52,w,e,d,False,True,True,False,False,True,False
3.25,f,y,e,e,1,w,3.76,3.28,w,e,m,False,True,True,False,False,True,False
3.02,f,y,w,e,1,w,4.05,3.65,w,e,m,False,True,True,False,False,True,False
2.67,f,y,w,e,1,n,4.24,3.38,w,e,d,False,True,True,False,False,True,False
3.96,f,y,w,e,1,w,4.76,3.61,w,e,d,False,True,True,False,False,True,False
4.37,f,y,e,e,1,w,5.14,3.72,w,e,d,False,True,True,False,False,True,False
2.77,f,y,n,e,1,w,4.33,3.47,w,e,m,False,True,True,True,False,False,False
2.58,b,y,e,e,1,n,3.87,3.39,w,e,m,False,True,True,False,False,True,False
4.2,b,y,w,e,1,w,5.59,3.86,w,e,d,False,True,True,True,False,False,False
3.84,b,y,p,e,1,w,5.25,3.6,w,e,m,False,True,True,False,False,True,False
3.96,b,y,w,e,1,n,5.37,3.81,w,e,d,False,True,True,False,False,True,False
3.54,f,y,e,e,1,n,5.0,3.58,w,e,m,False,True,True,True,False,False,False
3.6,f,y,p,e,1,n,4.47,3.38,w,e,d,False,True,True,True,False,False,False
4.63,b,y,n,e,1,w,5.25,3.78,w,e,m,False,True,True,True,False,False,False
3.34,b,y,w,e,1,w,4.15,3.48,w,e,d,False,True,True,False,False,True,False
3.08,b,y,n,e,1,w,4.02,3.68,w,e,d,False,True,True,False,False,True,False
4.63,b,y,p,e,1,w,5.37,3.77,w,e,d,False,True,True,False,False,True,False
3.36,f,y,n,e,1,w,3.88,3.27,w,e,m,False,True,True,True,False,False,False
3.0,f,y,w,e,1,n,4.03,3.45,w,e,m,False,True,True,True,False,False,False
4.25,b,y,p,e,1,n,4.68,3.62,w,e,m,False,True,True,True,False,False,False
3.53,f,y,p,e,1,w,4.78,3.47,w,e,d,False,True,True,True,False,False,False
3.78,f,y,n,e,1,n,3.93,3.57,w,e,m,False,True,True,False,False,True,False
3.05,f,y,n,e,1,w,4.32,3.41,w,e,m,False,True,True,False,False,True,False
3.47,f,y,e,e,1,n,4.8,3.5,w,e,m,False,True,True,False,False,True,False
3.01,f,y,p,e,1,w,4.52,3.37,w,e,d,False,True,True,True,False,False,False
3.91,f,y,e,e,1,n,4.45,3.51,w,e,m,False,True,True,False,False,True,False
3.76,f,y,n,e,1,w,4.71,3.58,w,e,d,False,True,True,False,False,True,False
2.21,f,y,e,e,1,n,4.09,3.27,w,e,m,False,True,True,True,False,False,False
2.28,f,y,e,e,1,n,4.47,3.6,w,e,m,False,True,True,False,False,True,False
3.33,f,y,p,e,1,w,3.68,3.35,w,e,d,False,True,True,False,False,True,False
3.28,f,y,n,e,1,w,4.19,3.43,w,e,d,False,True,True,False,False,True,False
4.29,f,y,e,e,1,n,5.72,3.85,w,e,d,False,True,True,False,False,True,False
4.47,f,y,n,e,1,w,4.75,3.4,w,e,d,False,True,True,False,False,True,False
3.83,b,y,p,e,1,w,4.55,3.49,w,e,d,False,True,True,False,False,True,False
4.07,f,y,w,e,1,n,4.99,3.76,w,e,d,False,True,True,True,False,False,False
3.84,f,y,n,e,1,n,4.48,3.33,w,e,d,False,True,True,False,False,True,False
2.32,b,y,n,e,1,n,3.62,3.26,w,e,m,False,True,True,False,False,True,False
3.64,b,y,e,e,1,w,5.08,3.6,w,e,d,False,True,True,False,False,True,False
3.9,f,y,n,e,1,w,4.84,3.66,w,e,d,False,True,True,False,False,True,False
3.69,b,y,p,e,1,w,4.06,3.6,w,e,m,False,True,True,True,False,False,False
3.75,f,y,p,e,1,w,4.62,3.4,w,e,d,False,True,True,False,False,True,False
2.85,f,y,w,e,1,w,4.7,3.4,w,e,d,False,True,True,True,False,False,False
3.78,f,y,n,e,1,w,4.74,3.42,w,e,m,False,True,True,True,False,False,False
3.38,f,y,e,e,1,n,4.34,3.42,w,e,m,False,True,True,True,False,False,False
4.05,f,y,w,e,1,n,4.76,3.48,w,e,m,False,True,True,False,False,True,False
3.84,b,y,w,e,1,n,4.87,3.39,w,e,d,False,True,True,True,False,False,False
4.34,f,y,w,e,1,w,4.38,3.5,w,e,m,False,True,True,False,False,True,False
2.93,f,y,p,e,1,w,4.24,3.46,w,e,d,False,True,True,True,False,False,False
3.17,b,y,e,e,1,w,4.34,3.28,w,e,d,False,True,True,True,False,False,False
3.64,b,y,p,e,1,w,4.56,3.64,w,e,d,False,True,True,True,False,False,False
3.35,f,y,p,e,1,w,3.99,3.31,w,e,m,False,True,True,False,False,True,False
3.63,b,y,p,e,1,n,4.56,3.4,w,e,m,False,True,True,True,False,False,False
3.11,b,y,p,e,1,w,4.37,3.44,w,e,m,False,True,True,False,False,True,False
3.17,b,y,e,e,1,n,4.59,3.37,w,e,m,False,True,True,False,False,True,False
3.88,f,y,e,e,1,n,5.0,3.63,w,e,d,False,True,True,False,False,True,False
3.03,f,y,w,e,1,n,4.51,3.6,w,e,m,False,True,True,True,False,False,False
4.09,f,y,e,e,1,n,4.95,3.62,w,e,d,False,True,True,True,False,False,False
3.52,f,y,p,e,1,w,4.15,3.58,w,e,m,False,True,True,False,False,True,False
3.98,b,y,n,e,1,w,5.47,3.77,w,e,d,False,True,True,False,False,True,False
3.8,f,y,e,e,1,n,4.75,3.44,w,e,d,False,True,True,False,False,True,False
4.37,f,y,n,e,1,w,5.6,3.72,w,e,d,False,True,True,True,False,False,False
3.16,b,y,p,e,1,n,4.44,3.6,w,e,d,False,True,True,False,False,True,False
3.45,b,y,e,e,1,w,4.83,3.78,w,e,m,False,True,True,False,False,True,False
4.35,b,y,e,e,1,w,5.54,3.87,w,e,d,False,True,True,False,False,True,False
3.78,f,y,e,e,1,w,3.97,3.31,w,e,m,False,True,True,False,False,True,False
3.3,b,y,e,e,1,n,3.96,3.31,w,e,d,False,True,True,False,False,True,False
3.58,f,y,e,e,1,n,4.54,3.76,w,e,d,False,True,True,True,False,False,False
3.09,b,y,e,e,1,w,4.69,3.5,w,e,d,False,True,True,True,False,False,False
4.13,b,y,w,e,1,w,4.92,3.8,w,e,m,False,True,True,False,False,True,False
3.3,f,y,e,e,1,n,4.32,3.59,w,e,d,False,True,True,True,False,False,False
3.39,f,y,p,e,1,w,4.15,3.21,w,e,d,False,True,True,True,False,False,False
2.85,b,y,e,e,1,w,3.81,3.28,w,e,m,False,True,True,True,False,False,False
4.25,f,y,w,e,1,w,5.1,3.58,w,e,d,False,True,True,True,False,False,False
3.17,b,y,e,e,1,w,4.75,3.45,w,e,m,False,True,True,False,False,True,False
3.4,f,y,n,e,1,w,5.32,3.91,w,e,m,False,True,True,True,False,False,False
